touchpoint_id,customer_id,session_id,journey_id,touchpoint_date,touchpoint_datetime,touchpoint_hour,day_of_week,week_number,month,quarter,year,channel,channel_category,campaign_name,utm_source,utm_medium,touchpoint_position,total_touchpoints,is_first_touch,is_last_touch,position_label,days_since_first_touch,customer_segment,region,device_type,session_duration_sec,pages_viewed,bounce_flag,touchpoint_cost_usd,converted,journey_converted,conversion_date,days_to_conversion,order_value_usd,journey_order_value,is_duplicate_flag
TP-0007944,CUST-02489,SESS-CUST-02489-1,JRN-CUST-02489,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,6,1,0,First Touch,0,Returning Customer,Latin America,Mobile,112,4,0,2.3489,0,1,2024-11-12,1.0,0.0,140.83,0
TP-0007945,CUST-02489,SESS-CUST-02489-2,JRN-CUST-02489,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Email,Owned,Abandoned_Cart,email,email,2,6,0,0,Mid Touch,0,Returning Customer,Latin America,Desktop,201,2,0,0.1327,0,1,2024-11-12,1.0,0.0,140.83,0
TP-0007946,CUST-02489,SESS-CUST-02489-3,JRN-CUST-02489,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,3,6,0,0,Mid Touch,0,Returning Customer,Latin America,Tablet,102,2,0,1.106,0,1,2024-11-12,1.0,0.0,140.83,0
TP-0007947,CUST-02489,SESS-CUST-02489-4,JRN-CUST-02489,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,4,6,0,0,Mid Touch,0,Returning Customer,Latin America,Desktop,74,5,0,5.196,0,1,2024-11-12,1.0,0.0,140.83,0
TP-0007948,CUST-02489,SESS-CUST-02489-5,JRN-CUST-02489,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,5,6,0,0,Mid Touch,0,Returning Customer,Latin America,Desktop,176,5,0,3.1875,0,1,2024-11-12,1.0,0.0,140.83,0
TP-0007949,CUST-02489,SESS-CUST-02489-6,JRN-CUST-02489,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,6,6,0,1,Last Touch,1,Returning Customer,Latin America,Mobile,220,3,0,2.4554,1,1,2024-11-12,1.0,140.83,140.83,0
TP-0007950,CUST-02490,SESS-CUST-02490-1,JRN-CUST-02490,2024-02-06,2024-02-06 00:00:00,0.0,Tuesday,6,2,Q1,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,1,1,1,First Touch,0,New Customer,Europe,Mobile,66,3,0,3.3075,0,0,,,0.0,0.0,0
TP-0007951,CUST-02491,SESS-CUST-02491-1,JRN-CUST-02491,2024-03-24,2024-03-24 00:00:00,0.0,Sunday,12,3,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,6,1,0,First Touch,0,Returning Customer,North America,Desktop,75,5,0,0.0,0,1,2024-04-05,12.0,0.0,133.39,0
TP-0007952,CUST-02491,SESS-CUST-02491-2,JRN-CUST-02491,2024-03-26,2024-03-26 00:00:00,0.0,Tuesday,13,3,Q1,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,2,6,0,0,Mid Touch,2,Returning Customer,North America,Desktop,126,1,1,1.7296,0,1,2024-04-05,12.0,0.0,133.39,0
TP-0007953,CUST-02491,SESS-CUST-02491-3,JRN-CUST-02491,2024-03-28,2024-03-28 00:00:00,0.0,Thursday,13,3,Q1,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,3,6,0,0,Mid Touch,4,Returning Customer,North America,Mobile,212,3,0,2.2247,0,1,2024-04-05,12.0,0.0,133.39,0
TP-0007954,CUST-02491,SESS-CUST-02491-4,JRN-CUST-02491,2024-03-30,2024-03-30 00:00:00,0.0,Saturday,13,3,Q1,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,4,6,0,0,Mid Touch,7,Returning Customer,North America,Mobile,147,3,0,4.234,0,1,2024-04-05,12.0,0.0,133.39,0
TP-0007955,CUST-02491,SESS-CUST-02491-5,JRN-CUST-02491,2024-04-02,2024-04-02 00:00:00,0.0,Tuesday,14,4,Q2,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,5,6,0,0,Mid Touch,9,Returning Customer,North America,Mobile,180,4,0,3.7496,0,1,2024-04-05,12.0,0.0,133.39,0
TP-0007956,CUST-02491,SESS-CUST-02491-6,JRN-CUST-02491,2024-04-03,2024-04-03 00:00:00,0.0,Wednesday,14,4,Q2,2024,Influencer,Paid,Macro_Q1,influencer,influencer,6,6,0,1,Last Touch,12,Returning Customer,North America,Mobile,35,3,0,4.1526,1,1,2024-04-05,12.0,133.39,133.39,0
TP-0007957,CUST-02492,SESS-CUST-02492-1,JRN-CUST-02492,2024-11-22,2024-11-22 00:00:00,0.0,Friday,47,11,Q4,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,3,1,0,First Touch,0,VIP Customer,Asia Pacific,Mobile,293,6,0,0.0,0,1,2024-11-23,1.0,0.0,386.51,0
TP-0007958,CUST-02492,SESS-CUST-02492-2,JRN-CUST-02492,2024-11-22,2024-11-22 00:00:00,0.0,Friday,47,11,Q4,2024,SEO/Organic,Earned,Organic_Search,organic,organic,2,3,0,0,Mid Touch,0,VIP Customer,Asia Pacific,Mobile,457,6,0,0.0,0,1,2024-11-23,1.0,0.0,386.51,0
TP-0007959,CUST-02492,SESS-CUST-02492-3,JRN-CUST-02492,2024-11-22,2024-11-22 00:00:00,0.0,Friday,47,11,Q4,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,3,3,0,1,Last Touch,1,VIP Customer,Asia Pacific,,335,4,0,0.0,1,1,2024-11-23,1.0,386.51,386.51,0
TP-0007960,CUST-02493,SESS-CUST-02493-1,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,Display,Paid,Prospecting_Display,display,display,1,6,1,0,First Touch,0,Lapsed Customer,North America,Mobile,51,3,0,0.7294,0,0,,,0.0,0.0,0
TP-0007961,CUST-02493,SESS-CUST-02493-2,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,2,6,0,0,Mid Touch,0,Lapsed Customer,North America,Tablet,427,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007962,CUST-02493,SESS-CUST-02493-3,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,Paid Search,Paid,,google,cpc,3,6,0,0,Mid Touch,0,Lapsed Customer,North America,Desktop,162,3,0,1.982,0,0,,,0.0,0.0,0
TP-0007963,CUST-02493,SESS-CUST-02493-4,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,Email,Owned,Weekly_Newsletter,email,email,4,6,0,0,Mid Touch,0,Lapsed Customer,North America,Mobile,417,5,0,0.156,0,0,,,0.0,0.0,0
TP-0007964,CUST-02493,SESS-CUST-02493-5,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,5,6,0,0,Mid Touch,0,Lapsed Customer,North America,Mobile,267,8,0,0.0,0,0,,,0.0,0.0,1
TP-0007965,CUST-02493,SESS-CUST-02493-5,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,5,6,0,0,Mid Touch,0,Lapsed Customer,North America,Mobile,267,8,0,0.0,0,0,,,0.0,0.0,1
TP-0007966,CUST-02493,SESS-CUST-02493-6,JRN-CUST-02493,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,Email,Owned,Welcome_Series,email,email,6,6,0,1,Last Touch,1,Lapsed Customer,North America,Mobile,191,5,0,0.2209,0,0,,,0.0,0.0,0
TP-0007967,CUST-02494,SESS-CUST-02494-1,JRN-CUST-02494,2024-11-18,2024-11-18 00:00:00,0.0,Monday,47,11,Q4,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,6,1,0,First Touch,0,Loyal Customer,Latin America,Tablet,56,2,0,0.9783,0,1,2024-11-24,6.0,0.0,199.47,0
TP-0007968,CUST-02494,SESS-CUST-02494-2,JRN-CUST-02494,2024-11-19,2024-11-19 00:00:00,0.0,Tuesday,47,11,Q4,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,6,0,0,Mid Touch,1,Loyal Customer,Latin America,Mobile,123,9,0,3.1976,0,1,2024-11-24,6.0,0.0,199.47,0
TP-0007969,CUST-02494,SESS-CUST-02494-3,JRN-CUST-02494,2024-11-20,2024-11-20 00:00:00,0.0,Wednesday,47,11,Q4,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,3,6,0,0,Mid Touch,2,Loyal Customer,Latin America,Mobile,299,4,0,4.0304,0,1,2024-11-24,6.0,0.0,199.47,0
TP-0007970,CUST-02494,SESS-CUST-02494-4,JRN-CUST-02494,2024-11-21,2024-11-21 00:00:00,0.0,Thursday,47,11,Q4,2024,Email,Owned,Post_Purchase,email,email,4,6,0,0,Mid Touch,3,Loyal Customer,Latin America,Tablet,237,3,0,0.0986,0,1,2024-11-24,6.0,0.0,199.47,0
TP-0007971,CUST-02494,SESS-CUST-02494-5,JRN-CUST-02494,2024-11-22,2024-11-22 00:00:00,0.0,Friday,47,11,Q4,2024,Email,Owned,Abandoned_Cart,email,email,5,6,0,0,Mid Touch,4,Loyal Customer,Latin America,Mobile,293,4,0,0.1405,0,1,2024-11-24,6.0,0.0,199.47,0
TP-0007972,CUST-02494,SESS-CUST-02494-6,JRN-CUST-02494,2024-11-23,2024-11-23 00:00:00,0.0,Saturday,47,11,Q4,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,6,6,0,1,Last Touch,6,Loyal Customer,Latin America,Mobile,115,1,1,1.9009,1,1,2024-11-24,6.0,199.47,199.47,0
TP-0007973,CUST-02495,SESS-CUST-02495-1,JRN-CUST-02495,2024-05-07,2024-05-07 00:00:00,0.0,Tuesday,19,5,Q2,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,3,1,0,First Touch,0,New Customer,Latin America,Mobile,342,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007974,CUST-02495,SESS-CUST-02495-2,JRN-CUST-02495,2024-05-08,2024-05-08 00:00:00,0.0,Wednesday,19,5,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,2,3,0,0,Mid Touch,1,New Customer,Latin America,Mobile,117,6,0,2.0142,0,0,,,0.0,0.0,0
TP-0007975,CUST-02495,SESS-CUST-02495-3,JRN-CUST-02495,2024-05-09,2024-05-09 00:00:00,0.0,Thursday,19,5,Q2,2024,Direct,Earned,Bookmark_Return,direct,none,3,3,0,1,Last Touch,3,New Customer,Latin America,Mobile,90,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007976,CUST-02496,SESS-CUST-02496-1,JRN-CUST-02496,2024-09-10,2024-09-10 00:00:00,0.0,Tuesday,37,9,Q3,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,1,5,1,0,First Touch,0,Returning Customer,North America,Mobile,157,3,0,3.8611,0,0,,,0.0,0.0,0
TP-0007977,CUST-02496,SESS-CUST-02496-2,JRN-CUST-02496,2024-09-11,2024-09-11 00:00:00,0.0,Wednesday,37,9,Q3,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,2,5,0,0,Mid Touch,2,Returning Customer,North America,Desktop,69,1,1,2.4408,0,0,,,0.0,0.0,0
TP-0007978,CUST-02496,SESS-CUST-02496-3,JRN-CUST-02496,2024-09-13,2024-09-13 00:00:00,0.0,Friday,37,9,Q3,2024,Email,Owned,Abandoned_Cart,email,email,3,5,0,0,Mid Touch,5,Returning Customer,North America,Mobile,344,3,0,0.0518,0,0,,,0.0,0.0,0
TP-0007979,CUST-02496,SESS-CUST-02496-4,JRN-CUST-02496,2024-09-16,2024-09-16 00:00:00,0.0,Monday,38,9,Q3,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,4,5,0,0,Mid Touch,8,Returning Customer,North America,Desktop,70,2,0,3.5172,0,0,,,0.0,0.0,0
TP-0007980,CUST-02496,SESS-CUST-02496-5,JRN-CUST-02496,2024-09-18,2024-09-18 00:00:00,0.0,Wednesday,38,9,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,5,5,0,1,Last Touch,11,Returning Customer,North America,Desktop,512,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007981,CUST-02497,SESS-CUST-02497-1,JRN-CUST-02497,2024-07-27,2024-07-27 00:00:00,0.0,Saturday,30,7,Q3,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,3,1,0,First Touch,0,New Customer,North America,Mobile,139,4,0,1.3951,0,1,2024-08-05,10.0,0.0,96.91,0
TP-0007982,CUST-02497,SESS-CUST-02497-2,JRN-CUST-02497,2024-07-29,2024-07-29 00:00:00,0.0,Monday,31,7,Q3,2024,Email,Owned,Win_Back_Campaign,email,email,2,3,0,0,Mid Touch,5,New Customer,North America,Mobile,244,4,0,0.1546,0,1,2024-08-05,10.0,0.0,96.91,0
TP-0007983,CUST-02497,SESS-CUST-02497-3,JRN-CUST-02497,2024-08-01,2024-08-01 00:00:00,0.0,Thursday,31,8,Q3,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,3,3,0,1,Last Touch,10,New Customer,North America,Mobile,305,3,0,1.5216,1,1,2024-08-05,10.0,96.91,96.91,0
TP-0007984,CUST-02498,SESS-CUST-02498-1,JRN-CUST-02498,2024-01-31,2024-01-31 00:00:00,0.0,Wednesday,5,1,Q1,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,1,2,1,0,First Touch,0,Loyal Customer,Latin America,Tablet,325,3,0,3.6076,0,0,,,0.0,0.0,0
TP-0007985,CUST-02498,SESS-CUST-02498-2,JRN-CUST-02498,2024-02-01,2024-02-01 00:00:00,0.0,Thursday,5,2,Q1,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,2,0,1,Last Touch,2,Loyal Customer,Latin America,Desktop,102,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007986,CUST-02499,SESS-CUST-02499-1,JRN-CUST-02499,2024-08-31,2024-08-31 00:00:00,0.0,Saturday,35,8,Q3,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,4,1,0,First Touch,0,Lapsed Customer,Asia Pacific,Mobile,76,4,0,4.2666,0,0,,,0.0,0.0,0
TP-0007987,CUST-02499,SESS-CUST-02499-2,JRN-CUST-02499,2024-09-03,2024-09-03 00:00:00,0.0,Tuesday,36,9,Q3,2024,Direct,Earned,Bookmark_Return,direct,none,2,4,0,0,Mid Touch,8,Lapsed Customer,Asia Pacific,Mobile,155,2,0,0.0,0,0,,,0.0,0.0,0
TP-0007988,CUST-02499,SESS-CUST-02499-3,JRN-CUST-02499,2024-09-08,2024-09-08 00:00:00,0.0,Sunday,36,9,Q3,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,3,4,0,0,Mid Touch,16,Lapsed Customer,Asia Pacific,Mobile,102,6,0,0.9203,0,0,,,0.0,0.0,0
TP-0007989,CUST-02499,SESS-CUST-02499-4,JRN-CUST-02499,2024-09-17,2024-09-17 00:00:00,0.0,Tuesday,38,9,Q3,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,4,4,0,1,Last Touch,24,Lapsed Customer,Asia Pacific,Mobile,196,4,0,3.047,0,0,,,0.0,0.0,0
TP-0007990,CUST-02500,SESS-CUST-02500-1,JRN-CUST-02500,2024-02-19,2024-02-19 00:00:00,0.0,Monday,8,2,Q1,2024,Influencer,Paid,Macro_Q1,influencer,influencer,1,4,1,0,First Touch,0,Lapsed Customer,Asia Pacific,Desktop,38,2,0,5.8058,0,0,,,0.0,0.0,0
TP-0007991,CUST-02500,SESS-CUST-02500-2,JRN-CUST-02500,2024-02-24,2024-02-24 00:00:00,0.0,Saturday,8,2,Q1,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,2,4,0,0,Mid Touch,4,Lapsed Customer,Asia Pacific,Mobile,37,3,0,3.7312,0,0,,,0.0,0.0,0
TP-0007992,CUST-02500,SESS-CUST-02500-3,JRN-CUST-02500,2024-02-26,2024-02-26 00:00:00,0.0,Monday,9,2,Q1,2024,Direct,Earned,Bookmark_Return,direct,none,3,4,0,0,Mid Touch,8,Lapsed Customer,Asia Pacific,Desktop,259,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007993,CUST-02500,SESS-CUST-02500-4,JRN-CUST-02500,2024-02-29,2024-02-29 00:00:00,0.0,Thursday,9,2,Q1,2024,Direct,Earned,Direct_Traffic,direct,none,4,4,0,1,Last Touch,12,Lapsed Customer,Asia Pacific,Desktop,289,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007994,CUST-02501,SESS-CUST-02501-1,JRN-CUST-02501,2024-11-20,2024-11-20 00:00:00,0.0,Wednesday,47,11,Q4,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,1,2,1,0,First Touch,0,New Customer,Europe,Mobile,5,1,1,4.4254,0,0,,,0.0,0.0,0
TP-0007995,CUST-02501,SESS-CUST-02501-2,JRN-CUST-02501,2024-11-22,2024-11-22 00:00:00,0.0,Friday,47,11,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,2,0,1,Last Touch,9,New Customer,Europe,Mobile,312,4,0,0.0,0,0,,,0.0,0.0,0
TP-0007996,CUST-02502,SESS-CUST-02502-1,JRN-CUST-02502,2024-04-21,2024-04-21 00:00:00,0.0,Sunday,16,4,Q2,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,5,1,0,First Touch,0,New Customer,North America,Desktop,101,1,1,1.8553,0,0,,,0.0,0.0,0
TP-0007997,CUST-02502,SESS-CUST-02502-2,JRN-CUST-02502,2024-04-21,2024-04-21 00:00:00,0.0,Sunday,16,4,Q2,2024,Paid Social,ownd,Valentine_Feb,facebook,paid_social,2,5,0,0,Mid Touch,1,New Customer,North America,Mobile,128,6,0,2.4956,0,0,,,0.0,0.0,0
TP-0007998,CUST-02502,SESS-CUST-02502-3,JRN-CUST-02502,2024-04-22,2024-04-22 00:00:00,0.0,Monday,17,4,Q2,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,5,0,0,Mid Touch,2,New Customer,North America,Desktop,248,4,0,3.2519,0,0,,,0.0,0.0,0
TP-0007999,CUST-02502,SESS-CUST-02502-4,JRN-CUST-02502,2024-04-23,2024-04-23 00:00:00,0.0,Tuesday,17,4,Q2,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,4,5,0,0,Mid Touch,3,New Customer,North America,Desktop,107,5,0,1.3588,0,0,,,0.0,0.0,0
TP-0008000,CUST-02502,SESS-CUST-02502-5,JRN-CUST-02502,2024-04-24,2024-04-24 00:00:00,0.0,Wednesday,17,4,Q2,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,5,5,0,1,Last Touch,4,New Customer,North America,Mobile,287,1,1,3.1853,0,0,,,0.0,0.0,0
TP-0008001,CUST-02503,SESS-CUST-02503-1,JRN-CUST-02503,2024-04-22,2024-04-22 00:00:00,0.0,Monday,17,4,Q2,2024,Influencer,Paid,Macro_Q1,influencer,influencer,1,6,1,0,First Touch,0,Lapsed Customer,North America,Mobile,75,1,1,3.3496,0,0,,,0.0,0.0,0
TP-0008002,CUST-02503,SESS-CUST-02503-2,JRN-CUST-02503,2024-04-24,2024-04-24 00:00:00,0.0,Wednesday,17,4,Q2,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,2,6,0,0,Mid Touch,3,Lapsed Customer,North America,Mobile,76,5,0,1.7064,0,0,,,0.0,0.0,0
TP-0008003,CUST-02503,SESS-CUST-02503-3,JRN-CUST-02503,2024-04-27,2024-04-27 00:00:00,0.0,Saturday,17,4,Q2,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,3,6,0,0,Mid Touch,6,Lapsed Customer,North America,Desktop,269,4,0,2.6953,0,0,,,0.0,0.0,0
TP-0008004,CUST-02503,SESS-CUST-02503-4,JRN-CUST-02503,2024-04-30,2024-04-30 00:00:00,0.0,Tuesday,18,4,Q2,2024,Email,Owned,Weekly_Newsletter,email,email,4,6,0,0,Mid Touch,10,Lapsed Customer,North America,Mobile,98,7,0,0.1302,0,0,,,0.0,0.0,0
TP-0008005,CUST-02503,SESS-CUST-02503-5,JRN-CUST-02503,2024-05-02,2024-05-02 00:00:00,0.0,Thursday,18,5,Q2,2024,SEO/Organic,Earned,Organic_Search,organic,organic,5,6,0,0,Mid Touch,13,Lapsed Customer,North America,Tablet,274,2,0,0.0,0,0,,,0.0,0.0,0
TP-0008006,CUST-02503,SESS-CUST-02503-6,JRN-CUST-02503,2024-05-06,2024-05-06 00:00:00,0.0,Monday,19,5,Q2,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,6,6,0,1,Last Touch,17,Lapsed Customer,North America,Desktop,247,6,0,0.0,0,0,,,0.0,0.0,0
TP-0008007,CUST-02504,SESS-CUST-02504-1,JRN-CUST-02504,2024-10-04,2024-10-04 00:00:00,0.0,Friday,40,10,Q4,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,1,1,1,First Touch,0,New Customer,Asia Pacific,Mobile,85,1,1,2.4473,0,0,,,0.0,0.0,0
TP-0008008,CUST-02505,SESS-CUST-02505-1,JRN-CUST-02505,2024-04-05,2024-04-05 00:00:00,0.0,Friday,14,4,Q2,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,1,1,1,First Touch,0,VIP Customer,Asia Pacific,Desktop,5,4,0,4.1565,1,1,2024-04-13,10.0,167.19,167.19,0
TP-0008009,CUST-02506,SESS-CUST-02506-1,JRN-CUST-02506,2024-10-22,2024-10-22 00:00:00,0.0,Tuesday,43,10,Q4,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,1,2,1,0,First Touch,0,Returning Customer,Europe,Desktop,88,1,1,7.6438,0,0,,,0.0,0.0,0
TP-0008010,CUST-02506,SESS-CUST-02506-2,JRN-CUST-02506,2024-10-26,2024-10-26 00:00:00,0.0,Saturday,43,10,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,2,0,1,Last Touch,17,Returning Customer,Europe,Mobile,253,3,0,0.0,0,0,,,0.0,0.0,0
TP-0008011,CUST-02507,SESS-CUST-02507-1,JRN-CUST-02507,2024-06-12,2024-06-12 00:00:00,0.0,Wednesday,24,6,Q2,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,2,1,0,First Touch,0,VIP Customer,North America,Mobile,124,4,0,2.0327,0,1,2024-06-24,14.0,0.0,335.89,0
TP-0008012,CUST-02507,SESS-CUST-02507-2,JRN-CUST-02507,2024-06-23,2024-06-23 00:00:00,0.0,Sunday,25,6,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,2,2,0,1,Last Touch,14,VIP Customer,North America,Mobile,98,6,0,0.8102,1,1,2024-06-24,14.0,335.89,335.89,0
TP-0008013,CUST-02508,SESS-CUST-02508-1,JRN-CUST-02508,2024-04-27,2024-04-27 00:00:00,0.0,Saturday,17,4,Q2,2024,Display,Paid,Retargeting_Display,display,display,1,5,1,0,First Touch,0,Returning Customer,North America,Mobile,43,2,0,0.3071,0,1,2024-05-11,16.0,0.0,179.5,0
TP-0008014,CUST-02508,SESS-CUST-02508-2,JRN-CUST-02508,2024-04-28,2024-04-28 00:00:00,0.0,Sunday,17,4,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,2,5,0,0,Mid Touch,4,Returning Customer,North America,Desktop,116,2,0,1.5971,0,1,2024-05-11,16.0,0.0,179.5,0
TP-0008015,CUST-02508,SESS-CUST-02508-3,JRN-CUST-02508,2024-05-02,2024-05-02 00:00:00,0.0,Thursday,18,5,Q2,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,3,5,0,0,Mid Touch,8,Returning Customer,North America,Mobile,161,5,0,2.8135,0,1,2024-05-11,16.0,0.0,179.5,0
TP-0008016,CUST-02508,SESS-CUST-02508-4,JRN-CUST-02508,2024-05-05,2024-05-05 00:00:00,0.0,Sunday,18,5,Q2,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,4,5,0,0,Mid Touch,12,Returning Customer,North America,Desktop,58,3,0,3.2414,0,1,2024-05-11,16.0,0.0,179.5,0
TP-0008017,CUST-02508,SESS-CUST-02508-5,JRN-CUST-02508,2024-05-07,2024-05-07 00:00:00,0.0,Tuesday,19,5,Q2,2024,Email,Owned,Post_Purchase,email,email,5,5,0,1,Last Touch,16,Returning Customer,North America,Mobile,202,1,1,0.0534,1,1,2024-05-11,16.0,179.5,179.5,0
TP-0008018,CUST-02509,SESS-CUST-02509-1,JRN-CUST-02509,2024-10-12,2024-10-12 00:00:00,0.0,Saturday,41,10,Q4,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,1,4,1,0,First Touch,0,Returning Customer,Europe,Mobile,76,6,0,2.4269,0,0,,,0.0,0.0,0
TP-0008019,CUST-02509,SESS-CUST-02509-2,JRN-CUST-02509,2024-10-13,2024-10-13 00:00:00,0.0,Sunday,41,10,Q4,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,2,4,0,0,Mid Touch,3,Returning Customer,Europe,Desktop,272,4,0,2.684,0,0,,,0.0,0.0,1
TP-0008020,CUST-02509,SESS-CUST-02509-2,JRN-CUST-02509,2024-10-13,2024-10-13 00:00:00,0.0,Sunday,41,10,Q4,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,2,4,0,0,Mid Touch,3,Returning Customer,Europe,Desktop,272,4,0,2.684,0,0,,,0.0,0.0,1
TP-0008021,CUST-02509,SESS-CUST-02509-3,JRN-CUST-02509,2024-10-16,2024-10-16 00:00:00,0.0,Wednesday,42,10,Q4,2024,Direct,Earned,Direct_Traffic,direct,none,3,4,0,0,Mid Touch,6,Returning Customer,Europe,Desktop,5,1,1,0.0,0,0,,,0.0,0.0,0
TP-0008022,CUST-02509,SESS-CUST-02509-4,JRN-CUST-02509,2024-10-19,2024-10-19 00:00:00,0.0,Saturday,42,10,Q4,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,4,4,0,1,Last Touch,10,Returning Customer,Europe,Desktop,258,2,0,3.404,0,0,,,0.0,0.0,0
TP-0008023,CUST-02510,SESS-CUST-02510-1,JRN-CUST-02510,2024-08-11,2024-08-11 00:00:00,0.0,Sunday,32,8,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,3,1,0,First Touch,0,Returning Customer,Latin America,Desktop,285,4,0,0.0,0,0,,,0.0,0.0,0
TP-0008024,CUST-02510,SESS-CUST-02510-2,JRN-CUST-02510,2024-08-13,2024-08-13 00:00:00,0.0,Tuesday,33,8,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,2,3,0,0,Mid Touch,3,Returning Customer,Latin America,Mobile,340,4,0,0.0,0,0,,,0.0,0.0,0
TP-0008025,CUST-02510,SESS-CUST-02510-3,JRN-CUST-02510,2024-08-15,2024-08-15 00:00:00,0.0,Thursday,33,8,Q3,2024,Direct,Earned,Direct_Traffic,direct,none,3,3,0,1,Last Touch,7,Returning Customer,Latin America,Mobile,271,4,0,0.0,0,0,,,0.0,0.0,0
